8.519899942015639327e-02
7.855835918345693836e-02
7.889749885233328375e-02
2.452159569063436760e-03
-3.193434087252796771e-03
-5.210928787389562927e-04
1.137898821445269826e-02
-1.298091146307318172e-02
2.138965609767879555e-02
-1.000000000000000000e+00
