height,avg_rho,avg_krumbein,avg_equancy,avg_corey,avg_sneed,avg_wadell,sd_rho,sd_krumbein,sd_equancy,sd_corey,sd_sneed,sd_wadell,percentage_of_glands,avg_volume,avg_area,avg_angle,sd_volume,sd_area,sd_angle
-1.0219955299821362,0.7370649906828102,0.7395893745264998,0.5790879725065008,0.6746238375812741,0.7647484701296909,0.9434202480063969,0.16660817696995467,0.12869639029787858,0.18736775633393665,0.1559549523489067,0.11748788072486956,0.04458217690275901,3.338664534186325,0.11540205675112694,0.2166606455176451,0.3464161021566575,0.10292447905873942,0.12287324684395957,0.2990986283065439
-0.9368292358169581,0.7511585307625244,0.746437245236288,0.5880946807229038,0.6826139698619303,0.771313015486767,0.9468042790128073,0.15700621677811324,0.12660135447239673,0.18018590383140087,0.14728036367470854,0.11090888480338912,0.04378697072427983,4.038384646141544,0.12089905431370433,0.2218048933898635,0.3984106689808991,0.10677887694431462,0.13127779987210544,0.2654298580316898
-0.8516629416517801,0.7190695448322763,0.7226057847371873,0.5521950222118913,0.6556119350417353,0.7511290012680616,0.9398229512636226,0.15355683615692486,0.11129378885636064,0.15698482356644175,0.1361866425522859,0.10380722131543466,0.04250530521890509,4.358256697321072,0.1263405799742537,0.22966751578728947,0.3761201996589929,0.1073132117729973,0.13398104192705512,0.23982702730920766
-0.7664966474866022,0.7171540073629546,0.719638897028791,0.5481143943042713,0.650173868540594,0.7470583191809227,0.9383218130476818,0.14971868497445845,0.1198556843695699,0.16535814624546602,0.13470510360409652,0.1021954064872621,0.04289203227704722,4.098360655737705,0.12879564073053024,0.23300941427010627,0.39469173733717366,0.11004357202476442,0.13451961749451385,0.24556836146383654
-0.6813303533214241,0.7392767389639872,0.7403433542399777,0.5819127345988506,0.677674965322346,0.7670257131733312,0.9431094218831155,0.16453168475176394,0.13433226613685645,0.19368390395427004,0.15744413428155155,0.11818253007344783,0.04520257620207615,4.258296681327469,0.1252615305171106,0.22482005075080563,0.42556124414280605,0.11781532476346984,0.13917224228693473,0.2805337741174363
-0.596164059156246,0.7592648966263484,0.7538062822318532,0.6038110661513215,0.6979852371456688,0.7822430886401417,0.9477658417299596,0.1687011121091178,0.13397164079121288,0.19741451017296507,0.1613473537179345,0.1206926611040259,0.04379824055367525,4.558176729308276,0.11608251343600885,0.21383952175976417,0.4304395393735401,0.10666126294642103,0.13021580808790467,0.2843140316612801
-0.5109977649910681,0.7736221938396991,0.7592767643335161,0.6130771424654334,0.7074296943611066,0.7896658286375835,0.9513231135799509,0.16194993785666278,0.12984431611815594,0.1893488103446417,0.15508017329006613,0.11642185108306248,0.04465679541454457,3.6785285885645744,0.1300186758958548,0.23060939062274785,0.42285917569876336,0.11903408211095266,0.14170594057672492,0.2875231621979147
-0.4258314708258901,0.7618958881605691,0.7527297310520518,0.6059745621114206,0.7012335498925674,0.7847065668866842,0.9479966494017171,0.16060603701602863,0.1402699479126846,0.20504856699055474,0.16302076699252802,0.12091474587159538,0.042839987183992664,3.9184326269492207,0.11592229189500064,0.21289411170288788,0.44581419474488443,0.11382873110084532,0.13378377192034166,0.2987981803489346
-0.34066517666071205,0.7685391335103392,0.7656284641617652,0.6193609224315997,0.708707093118806,0.7901234174111256,0.95143583647529,0.16579601598743673,0.1319585855712023,0.19846008329988063,0.16556076091124955,0.12336674865154752,0.04282707353766953,3.8984406237505,0.11389767991920274,0.21156367794600575,0.44585569890465143,0.09715266299578469,0.11999135707427844,0.30190670274682274
-0.255498882495534,0.775431721770863,0.7688214269897226,0.6246161200396406,0.7127961369901019,0.7933901224630654,0.9531244584563692,0.1618756769954778,0.13360470966902982,0.20082815449462144,0.1630672847364372,0.12092599025451442,0.04018005466702216,4.398240703718512,0.11917089906270852,0.21616876814922706,0.4479114683335285,0.10720503325987106,0.12837565001863235,0.30200454633794616
