1.2677663205,1.6592452667,2.2679236036
1.9506237071,2.1626072163,3.2968030394
1.4220969066,1.8330129885,2.9435767690
1.7797179222,2.7082090147,4.3029016045
1.6680438955,2.4901854404,5.2387496543
1.8423921872,2.1003498154,2.7566096528
2.2857396627,2.9504417613,2.9958428574
1.8533018421,3.0779193477,4.3857696088
1.3814431965,2.6763694986,3.2327222393
1.4355788834,1.8879497559,2.9134008336
1.7019096452,2.3849264228,4.0807326637
1.3864792349,1.6281151683,2.7937874594
1.6135957954,2.1245410639,3.1199462485
2.6559447854,4.6299173765,6.9106014629
1.2356497727,1.6270863209,2.3445348913
3.0846725877,4.2538687041,6.0903767027
2.0907212031,2.8168671291,6.1941291045
2.2081822342,2.8989338408,3.6821407532
1.3120760717,1.7354614764,2.1820722711
1.7859471517,2.9691180880,3.3350787413
1.3817198705,1.5955246822,2.3482162641
2.0446104770,2.3186409142,2.7948860214
1.7913714786,2.2856972660,4.1422648223
2.0377869982,2.6919386661,3.7752468857
1.7673613954,2.8156149362,3.5436993851
1.7372711641,1.7920984700,2.4421117072
3.0168771305,3.0266394965,3.5211762485
2.0339358257,2.0390176855,2.5115207225
2.1139152972,2.5554594192,3.6423920811
1.4133395209,1.6788882247,2.2756963476
1.4877496837,1.7687660323,2.2971990029
1.3926901471,2.3683010345,3.8248771401
1.8116018957,2.2610734714,3.4166729219
1.1506316190,1.5750776648,2.1828158069
1.6596491863,2.3985811189,4.0400467627
2.6597734083,4.0236449464,4.8547757441
1.6011227085,2.2881310524,4.1018770681
1.8264023146,1.8587362823,3.2981401018
2.0454453723,3.1620870398,3.4898992268
2.5048623193,2.5970086488,3.3748197239
1.2122524140,1.9464918605,2.1792776551
2.2480841007,2.5721864207,3.1172129598
2.8619310794,4.0529990948,6.9522543683
2.0000000000,2.0000000000,2.0000000000
2.4201439743,3.4122510901,3.4973235963
2.3539865949,3.3941324438,4.0921600247
2.7390610277,3.0301167141,4.3692357227
2.0664047710,2.6902641715,3.1883533958
1.4781860393,1.6649557744,3.1171122578
1.6281583662,2.7960295310,3.4334946552
2.4264276910,2.9436745610,3.3502593404
2.0339358257,2.0390176855,2.5115207225
2.0446104770,2.3186409142,2.7948860214
1.5106106550,2.3948193165,3.2791799578
3.0000000000,3.0000000000,3.0000000000
2.2938001410,2.3691012412,3.1870661196
2.0925173553,2.5375986363,3.9173407634
2.0507365015,3.3248948301,6.8941782724
1.6182997408,1.8435861502,3.3224264954
1.9598453177,2.4143094526,4.7268245228
2.2433170648,4.3654982893,6.1501846538
1.8040376387,3.1763852267,3.8846913664
2.4845079140,2.7850804649,3.5390509465
2.0251426075,2.0992101898,3.3760805149
1.9975428540,2.4769080281,3.5547956940
1.6109172665,1.7933757251,2.1693318172
1.8345756031,2.7261454373,5.3238098635
1.6541139602,1.7061850712,2.1893454212
2.0000000000,2.0000000000,2.0000000000
1.5155962082,1.8304216419,2.4689158145
1.6178401796,2.5332175281,3.5062675410
2.2626833884,3.7604702238,5.1758949949
2.3842117070,3.0959989615,5.4119242386
2.1721626668,2.7616900010,3.2532487378
2.0320289207,2.6713577486,3.0356178524
2.0741332524,2.6315484423,3.9762174595
2.1075912194,3.0093582567,6.8642961682
1.2198863088,1.5905832386,2.4895422004
2.1617765850,2.3898681650,3.4906369929
2.0034404538,2.1996008494,2.8475190817
1.3525958531,1.8786280940,3.8390497035
1.7031999761,1.8496386189,4.0246819020
1.1447829895,1.3631632598,2.8410937932
1.6830065778,1.7602837593,3.1824952640
1.7674617972,2.1304534673,2.3039608783
2.0583956831,2.3851446522,4.7771762809
2.0000000000,2.0000000000,2.0000000000
1.3294434250,2.2690827775,4.2618552536
1.8349575049,2.1519648459,3.4049479953
1.9827074930,2.2614358988,4.1684040056
2.0000000000,2.0000000000,2.0000000000
2.6110352730,4.8493926391,6.8556478424
2.0105345680,2.1433268865,2.7011462917
2.1837883792,3.4484475255,5.9293569488
2.5153939511,2.6424267047,3.1781696302
1.9151193118,2.6947197137,4.0128486662
2.1231352775,2.6346965419,2.6908332916
1.3204975521,2.1783308876,2.8721562406
1.7532449076,2.7321215824,3.5824505756
2.1043265186,2.7979657840,4.0765829427
1.2362913298,1.6931682927,3.0713313846
2.4137510238,3.2250313906,4.3303175873
2.0339358257,2.0390176855,2.5115207225
1.5125978829,2.1622875213,2.3655899746
1.5843698667,2.1922368671,2.7424244219
1.3079442254,2.2237676819,4.4048411309
1.5917091936,1.6330193633,2.3179116078
1.1506316190,1.5750776648,2.1828158069
2.1959872934,3.0423252772,4.3256656286
2.3080777487,2.7642901732,4.3504585330
1.7469992494,2.0807585407,2.9837010648
1.7324900920,2.0309620985,2.9452835902
2.0000000000,2.0000000000,2.0000000000
2.0992889244,2.7812508144,3.3566151292
1.4077174190,1.9246749920,3.3874952486
1.5028362061,1.8209404363,2.5318191448
1.7594185248,2.5806837319,3.3743040032
1.3175254659,2.2370078401,2.6225215902
2.0000000000,2.0000000000,2.0000000000
2.1253730030,2.9817242059,3.8485665250
2.3109663175,3.8482086761,5.1162789927
2.3174806343,2.5264470292,4.1768899859
3.0000000000,3.0000000000,3.0000000000
1.4987635861,2.6679419227,3.5427588720
1.9558815564,2.0847804385,3.0257334550
1.6538040310,2.2206822319,3.0639318437
1.7373545837,2.3758134955,3.4819420594
2.1276795174,3.0928263936,3.3695736244
2.0251426075,2.0992101898,3.3760805149
2.0000000000,2.0000000000,2.0000000000
1.5775727036,2.4363259961,4.4605423300
