9.530267737490788482e-01
8.787452917659378526e-01
8.825388713464412671e-01
2.742959117744737593e-02
-3.572140759947522309e-02
-5.828888466156303613e-03
3.805738565553521552e-02
-4.341506858079596104e-02
7.153838072480887822e-02
-1.000000000000000000e+00
