citrus_id,label,kind,whole,exocarp,endocarp,rind,spine,mesocarp,oil_glands,num_glands,wadell,krumbein,corey,sneed,janke,equancy,rho,area,volume,density_whole,density_exocarp,density_area,density_volume
C05_CRC3050_18B-29-1,L00,Lemons and Lemon Hybrids,158.3025725892151,31.865479937125713,92.3629122637817,44.78670691724715,5.725627246006297,39.061079671240854,0.4380304841064001,14467,0.9998055343132636,0.978225811009898,0.9810477311923175,0.9873249043618078,0.9870819870734531,0.9658267052995994,0.9985669023086255,127.56144602968442,135.43355190308486,91.38828108334617,454.0022629047191,113.4120100569684,106.81991129016882
C05_CRC3050_18B-29-1,L01,Lemons and Lemon Hybrids,141.6922643551447,29.032917523207438,91.31739538730046,30.926770795559626,3.7931824264764167,27.13358836908321,0.47622412522019214,14330,0.9993033024716845,0.9594105736201423,0.9613126842231186,0.9740392295337102,0.973172844761679,0.9345035359354585,0.994945691509915,123.55568339063379,129.0071817780815,101.13466719737472,493.5776774258159,115.98009583010646,111.07908724531711
C05_CRC3050_18B-29-1,L02,Lemons and Lemon Hybrids,116.76352956687396,26.01435338561514,74.41038475796535,24.54034976191259,2.7948481294385124,21.745501632474078,0.5291069093172321,13700,0.997070149242281,0.9171818010359517,0.9313998597190889,0.9537270756406341,0.9500648130124884,0.874741116932828,0.9798077843633213,109.11658239140637,106.70837772978037,117.33115683312401,526.6323478013308,125.5537856827063,128.38729527584766
C06_CRC1482_18B-27-7,L00,Other,153.448337488492,20.121423821541956,115.53035141580861,28.735367706895623,6.002771093436417,22.73253513162695,0.35481994363462405,8991,0.9956910405973385,0.9350555175921329,0.8592415288889143,0.9038093700322356,0.8991838379249376,0.8451119383001117,0.9665120312219827,132.5621723970982,142.5903487025441,58.593010176303075,446.83716618374956,67.82477864851899,63.054758486887565
C06_CRC1482_18B-27-7,L01,Other,127.71508827465193,18.747166018392452,93.76885550718318,24.628451083712324,4.307517334885441,20.320933748826885,0.33859564799008,8887,0.9966948134897975,0.9268360934720534,0.88538055057363,0.9220475502342367,0.9182757205198115,0.8545869494545768,0.9754119809840744,117.90898283849698,119.79465746412193,69.58457391415227,474.04498318738683,75.37169591372658,74.18527827638411
C06_CRC1482_18B-27-7,L02,Other,103.11353791037646,15.667089252843395,74.28458034783803,21.221311694774467,4.041540711282049,17.179769601878213,0.3354842527936641,7351,0.9993537484158921,0.9723190707505824,0.9434663067652249,0.9619465250368625,0.9611824376968419,0.9353189513355941,0.9950659348219714,101.84088437152788,96.54636452109418,71.2903479889255,469.20010994804784,72.18122707166074,76.1395836753014
C07_CRC0661_18B-13-7,L00,Other,283.57838789664123,40.3840631572775,184.696369510164,75.87421352841588,5.185305480310875,70.688908048105,0.827956419271125,13791,0.9990410784522954,0.9613977334501537,0.9350205397913073,0.9561971262674223,0.955061773730394,0.9192857499250505,0.9927627539203594,200.2562097283637,266.0895505842139,48.632055856903136,341.49609825763065,68.86677830718317,51.82841629714928
C07_CRC0661_18B-13-7,L01,Other,282.115764582355,45.67166032648875,174.59984057736375,78.6497150256415,6.1340337992421246,72.51487452257476,0.95342528443125,16000,0.9998987573609651,0.9900185070531201,0.9767535694414177,0.9844417066633452,0.9843181260322827,0.9746155087116704,0.9992330261336848,197.28465283086894,260.52404293520647,56.714306709114425,350.3266552085536,81.10108804923976,61.41467720113369
C07_CRC0661_18B-13-7,L02,Other,258.2988416594016,39.51119670237812,173.5570977969845,61.504880913575875,4.44029747176975,57.06451651004775,0.77637316990875,11748,0.999209748489353,0.9635585089283751,0.9421987265173849,0.9610847259401073,0.9601397577508707,0.926061365480686,0.9940666822872011,187.814191777394,241.74161295825363,45.48220164104013,297.3334391386051,62.551183639648855,48.59734265953112
C08A_CRC3546_18A-5-3,L00,Other,405.1015279810672,56.29567506534955,138.12710715175527,227.3379278556589,4.615042485423759,222.71573944994716,1.5636979642010742,8713,0.9934385825215255,0.8798844839913458,0.8806725966351723,0.9187760276934183,0.9107746316332767,0.8084167710306419,0.9565586743140753,242.71402944734066,352.0689037413135,21.50818843716435,154.77210265061592,35.89821329998716,24.747996506962096
C08B_CRC3546_18A-5-3,L00,Other,470.22321941213187,49.31038037764916,146.32170247972454,331.65716964714085,5.9797122206146565,325.55202351121613,0.363812970037248,3726,0.9892286044728963,0.8473230376372437,0.852489810132027,0.8990685327501102,0.8859688693158656,0.7618014802138829,0.9323516047101643,202.54101950492716,266.6786817675234,7.923896239446036,75.5621832860344,18.396273550451635,13.971870474626588
C08C_CRC3546_18A-5-3,L00,Other,427.2217432733687,44.99900168557167,131.07868051825682,250.1952141745163,9.126395358405894,240.82817115729702,1.1426821470554798,9286,0.9762198277357109,0.7758011590017053,0.8130075611335877,0.8710900567671427,0.8416586026053087,0.6757926756348105,0.8712156862167393,236.75319379428203,330.3992243884029,21.735785095699395,206.36013360664026,39.22227975546859,28.10539285371864
M01_CRC3226_12B-27-1,L00,Mandarins and Mandarin Hybrids,116.6802000639824,16.219721739388966,88.18987929076302,20.599717540632405,8.31955728585535,12.279394968631197,0.35701958349619195,10886,0.9866572547117854,0.9120725264431272,0.7634458974961328,0.8353186484618935,0.8227879017513833,0.7618711900876978,0.8963782202858583,112.714661466161,110.27927442480376,93.29774883853976,671.1582464182336,96.58015965623225,98.71301798800687
M01_CRC3226_12B-27-1,L01,Mandarins and Mandarin Hybrids,101.31438033296817,14.937908234443267,74.07524947916886,20.211046382542822,8.205435931705198,12.005246260095621,0.3235086937679759,10010,0.9902487753818734,0.9113472547260781,0.7948532280199384,0.8580737734545841,0.8484654330518098,0.782003177790282,0.9241101348084743,101.70208596826438,95.03532740273278,98.80137416921751,670.1072093159147,98.42472654025572,105.32925253764274
M01_CRC3226_12B-27-1,L02,Mandarins and Mandarin Hybrids,82.99744921020425,12.922065861058293,62.35833205833933,14.539986631506885,5.982104866437359,8.55673917731496,0.30980006865143994,8956,0.9911527284100331,0.9237522912347065,0.8025412541692852,0.8635978998871157,0.85482957820673,0.7977505387262037,0.9306900744736002,88.45232092041334,77.18777707831477,107.90693069756281,693.0780338296868,101.25228944595283,116.02873329171324
M02_CRC3812_12B-29-1,L00,Mandarins and Mandarin Hybrids,196.03888526837434,36.861270178534504,104.56039886881953,66.25954791800017,17.853994352508018,48.19846898509232,0.599451922503951,10996,0.9944886167548657,0.9427622689888374,0.840193657494753,0.8904022850374643,0.8846711359296983,0.8394376785547655,0.9566858063266573,154.0288663612981,178.2693645725718,56.09091270309275,298.30768030352147,71.38921592922208,61.68193860097387
M02_CRC3812_12B-29-1,L01,Mandarins and Mandarin Hybrids,180.1397032470316,45.6448221566185,98.03071552735281,60.44808040103583,13.396749211520193,47.00382002348065,0.445161867342295,10117,0.9952036875640606,0.9230494508100171,0.8556512698136588,0.9012899590955464,0.8960967959333508,0.8319352017637268,0.9633361268533966,141.91174836702083,157.82264008353891,56.16196661613358,221.64616975143662,71.29078541006201,64.10360385965444
M02_CRC3812_12B-29-1,L02,Mandarins and Mandarin Hybrids,146.884287931793,32.11679068356685,89.6837918700312,38.71383536863745,10.935646521553446,27.723287262822662,0.409697711482061,8747,0.9925490783911127,0.9303091465203914,0.8170507600573919,0.8739757024099979,0.8664506238600831,0.8130675897886046,0.9415192150858858,127.29388904122065,133.54054108858932,59.55027677338604,272.3497526941745,68.71500325649978,65.50070808981773
M03_CRC3851_12B-25-9,L00,Mandarins and Mandarin Hybrids,170.3869249178906,25.953050845396486,119.46692900592079,36.25045906160333,4.769018015910913,31.481441045692417,0.37841468452147203,10650,0.9999488048305145,0.9890269425814212,0.9884747325071489,0.9923016531369424,0.9922378333216679,0.98141307012052,0.9996187285880632,139.54865854793658,154.99902304808708,62.50479609942037,410.3563801975551,76.31746597077894,68.71011049337989
M03_CRC3851_12B-25-9,L01,Mandarins and Mandarin Hybrids,137.61502464621057,18.73521877320653,99.97542589475637,28.906694971297284,4.339455280414721,24.567239690882566,0.3152361663846401,9046,0.9990689395895128,0.9560375894202848,0.9446432820436143,0.9627463783724391,0.961613167203136,0.9204217268022963,0.9931632859655342,122.70379575609311,127.63036035382741,65.73410151439518,482.8339668462691,73.72225076053364,70.8765529997873
M03_CRC3851_12B-25-9,L02,Mandarins and Mandarin Hybrids,84.6316782985723,12.353413993324034,65.79862909781761,13.620501198974464,1.3421397100052481,12.27836148896922,0.13203013355315202,3642,0.9998891209242567,0.9848033548124646,0.9801845357171052,0.986745673680977,0.9866084631593667,0.9717504497877116,0.9991726314442744,87.00960525754812,76.30489086857557,43.033531571374255,294.8172871052642,41.85744768315743,47.72957484826015
M04_CRC3752_12B-28-7,L00,Mandarins and Mandarin Hybrids,68.7645369907115,10.760132999388999,47.97246827400687,14.967143504561374,3.01842463004125,11.883866240152875,0.314477663649125,8586,0.9994663907430772,0.9781226066451095,0.9473163668379059,0.9645617306563942,0.9639307374491975,0.9434596342597503,0.995909541855714,76.46017676056026,62.81726904317097,124.86087125344521,797.9455272985516,112.29375033865782,136.68215971151656
M04_CRC3752_12B-28-7,L01,Mandarins and Mandarin Hybrids,62.16426081776313,9.069876447622626,43.22047573347987,14.903022279971124,3.185982773418625,11.662193931746625,0.278414130782125,7780,0.9985639415594296,0.9638875570967143,0.9153369125658728,0.9427299782393038,0.9410901864794659,0.908685695726921,0.9888900451294387,71.6323906956188,56.88552900723054,125.15229647477612,857.7845624390258,108.61008441082008,136.7658899508715
M04_CRC3752_12B-28-7,L02,Mandarins and Mandarin Hybrids,58.95836647738625,9.983054131359374,41.7060245508105,9.06306204978625,2.134499951228125,7.114627521471375,0.27165149276462497,7435,0.9990407205612064,0.9722306270459415,0.9298155640127774,0.9526452528484226,0.9515334939361518,0.9261908915291616,0.9925956847900682,68.79236299729143,53.57460035730188,126.1059361753472,744.7620640105243,108.0788575367405,138.77845005682167
M05_CRC3958_12A-23-13,L00,Mandarins and Mandarin Hybrids,106.67733402427174,16.015688110491624,81.48930485798662,16.451325351658,3.7709427384097496,12.680380194565124,0.310524084213,9644,0.9938882970797953,0.9364499582691456,0.8326547771468479,0.8850680266925394,0.8787700517640183,0.8288219166615833,0.9519961991141097,103.24256244274525,97.7391012320831,90.40345906850044,602.1595783750539,93.4110871700635,98.67084798641808
M05_CRC3958_12A-23-13,L01,Mandarins and Mandarin Hybrids,93.56096346080399,14.169540175269626,69.81808633576401,16.320103568604125,3.536101667861125,12.783196479262374,0.314271591846875,9767,0.9931796069268373,0.9293374302934968,0.8244864866483073,0.8792702139388904,0.8723058597267686,0.8171387211555814,0.946530858275225,95.75824102080065,87.21270232359454,104.39182794533474,689.2954802475901,101.99644329179363,111.99056719697165
M05_CRC3958_12A-23-13,L02,Mandarins and Mandarin Hybrids,78.02573078978499,7.555390919652875,59.38008468090488,17.059259903916875,2.5999639089553748,14.45927567802325,0.285725326132375,8887,0.9966499526024488,0.9444294651993089,0.8741602312452674,0.9142410061059302,0.9105892369301636,0.8634361444599016,0.9739175656883696,83.74084591976434,71.69581474989847,113.89832443791059,1176.24621869444,106.12503256194728,123.954236812862
M06_CRC3844_12B-31-1,L00,Other,24.333119607191847,4.549851153490762,12.975925225442557,8.321110380914247,1.9715962899082784,6.326863294842332,0.20289215981330805,8725,0.988642717105002,0.8993824547749126,0.7816812433046891,0.8485676296548478,0.8375178670305908,0.7631868378015061,0.91239116206369,37.90070325094228,21.567696974350454,358.5647932056051,1917.6451505025516,230.2068102069605,404.54017924937796
M06_CRC3844_12B-31-1,L01,Other,19.689675330139544,3.900003611488592,11.18447252552347,6.023225970050936,1.5537139056631444,4.458267584194776,0.10501573514224102,10387,0.9873958857678512,0.9104225057229358,0.7693427298161818,0.839614446984829,0.8276723496762015,0.7644038886651051,0.9019989887750574,33.16240840404444,17.618944128990766,527.5353618502954,2663.3308670284505,313.2160931572514,589.5358952247827
M06_CRC3844_12B-31-1,L02,Other,17.31162425809742,3.8198110810287775,9.693076597470949,5.369276619296503,1.2407248357895253,4.115455307228371,0.07320232482087201,8958,0.9909593219339874,0.9044711669830888,0.8040431705812621,0.8646750180432576,0.8555658103092779,0.7820736226307087,0.9304055948113855,30.248788288220673,15.43190452855962,517.4557780625317,2345.1421575507266,296.14409392684263,580.4857063119817
M07_CRC3363_12B-23-1,L00,Mandarins and Mandarin Hybrids,68.89986870940255,11.632562784191274,46.03843941301511,17.69234847274426,4.2504380532508135,13.345295992718603,0.2646300516373889,8640,0.991005951893903,0.919386578116948,0.8014134575285536,0.8627886446508367,0.8538756289092335,0.793236299643692,0.929671077130185,77.46771993431994,63.25128721882743,125.39936812420842,742.7426062760491,111.5303252416015,136.59801056867994
M07_CRC3363_12B-23-1,L01,Mandarins and Mandarin Hybrids,61.81156679934413,11.246523976097953,41.78978190969704,13.709870122420751,3.013472369890385,10.996176363985356,0.4159557134753579,9165,0.9902379668224768,0.8993253384871458,0.7977880462564704,0.8601846397991864,0.8504025433566238,0.7735858423488469,0.9251795351072127,72.11025887074418,56.73861830977736,148.2732193110699,814.9184600929336,127.09703367488989,161.53019359691848
M07_CRC3363_12B-23-1,L02,Mandarins and Mandarin Hybrids,56.16447087862411,11.611262640530049,36.68427932228781,11.691649084803403,1.9494556034069064,9.925109353070663,0.3108051882456389,9474,0.996412730308347,0.9357975138313478,0.8724469432090391,0.9130460533383266,0.909110270552888,0.85442622672753,0.972370366911625,66.37985745075787,50.580973966301066,168.6831523878159,815.931935509773,142.7240184573767,187.30362935106652
M07_CRC3363_12B-23-1,L03,Mandarins and Mandarin Hybrids,54.3257187330042,9.142940578989823,38.0927112766996,10.983145121710592,2.900388429130256,8.23028980597728,0.23648086339577992,7315,0.9900862910724103,0.9198083406548516,0.79234022292681,0.8562642304810483,0.8465722330531914,0.7875989810008766,0.9224672844951608,66.37389567853818,50.0932658626229,134.65077261013684,800.0708236920658,110.2089899232069,146.02761217567348
M08_CRC3991_12A-22-13,L00,Mandarins and Mandarin Hybrids,237.0587874244485,38.97326217739058,144.5368289862656,70.94521878099557,6.290056564576255,64.59655117533593,0.8081847280558078,15612,0.9985471547680889,0.9416043337422253,0.945877446658451,0.9635847399427783,0.9617792068704007,0.907315567057995,0.989658552146667,175.69333612735784,218.50411247679855,65.85708199058261,400.5823256195611,88.85937477266106,71.44945613624427
M08_CRC3991_12A-22-13,L01,Mandarins and Mandarin Hybrids,197.07175003412067,29.205745475756025,128.37148790134373,52.45049370353254,6.436165795905535,45.9449944729518,0.7096294471147518,14055,0.9994164193691613,0.9705616744339001,0.9482037717093572,0.9651640097027411,0.964466591503181,0.9367511973604294,0.9955847624470568,154.38810886308522,180.2246972799734,71.31920225789105,481.24092609336725,91.0368039579025,77.98598201092273
M08_CRC3991_12A-22-13,L02,Mandarins and Mandarin Hybrids,179.97914178091006,19.314384337879037,125.2864842905436,44.55962273072332,6.461274586656767,38.042377491243,0.5695670767861759,10811,0.9993990196742526,0.9710909639745956,0.9467247139151153,0.9641600730842502,0.963444354704367,0.9362871347972013,0.9954392408424599,146.7361576858982,166.98901620492316,60.06807173889245,559.7382660961993,73.6764555546146,64.74078502704103
M09_CRC3816_12B-24-11,L00,Mandarins and Mandarin Hybrids,248.7938281483173,37.68725292034175,157.3070269740566,70.96789427814258,2.9206543527365754,68.047239925406,1.10801365108992,12396,0.9998832448080955,0.983898159349667,0.9810013177287537,0.9872937638247696,0.9871488732770217,0.9713965169645956,0.9991314730296728,183.30634232368672,233.32645733602433,49.82438709295546,328.91757927278485,67.62450138310462,53.127279870143234
M09_CRC3816_12B-24-11,L01,Mandarins and Mandarin Hybrids,188.97755112453078,32.09387439025497,115.50105405427563,54.9649872134133,1.9082927002872958,53.056694513126004,0.6384307998418558,9044,0.999912648202875,0.9859862149092664,0.983783459274642,0.9891595406630357,0.989050979159593,0.9752976714397351,0.9993497161126381,151.98980629641466,176.17269517963828,47.85753623212243,281.79832356875346,59.50399056606563,51.33599160061717
M09_CRC3816_12B-24-11,L02,Mandarins and Mandarin Hybrids,179.34231772249112,33.35242421149286,108.71230816043307,50.35904867774994,2.2492375006890235,48.10981117706092,0.8416169875808639,10211,0.9999439692385002,0.9894796537883525,0.9852671373031114,0.9901538147735417,0.9900843866077752,0.9797370538393405,0.9995805608214094,145.6781822695636,165.32140297499646,56.93580929293103,306.1546571622643,70.09285701482408,61.7645375387017
M10_CRC3558_12B-23-15,L00,Mandarins and Mandarin Hybrids,80.787350090267,10.731758772181465,53.424037911194354,22.794452251907547,2.593523608684344,20.200928643223204,0.30865407030352804,10555,0.9981414291188446,0.9581021228789666,0.9045596565532801,0.9353155244087697,0.9332172001790187,0.8961277894976964,0.9856006387360174,85.12329981430364,73.6435324790137,130.65164271642118,983.5293751999296,123.99660284582151,143.32555276334514
M10_CRC3558_12B-23-15,L01,Mandarins and Mandarin Hybrids,75.55851782614599,14.539633976286794,52.926858240394395,13.68384445083701,1.683220171488408,12.000408805844065,0.30023511785114404,11115,0.9980919986780312,0.9609241537024258,0.9026616642640501,0.9340067159147429,0.9318626232910809,0.8975096130427564,0.9851636877097986,82.05697758500071,69.69521289779006,147.10452666070967,764.4621603355249,135.45466000726455,159.4801068518214
M10_CRC3558_12B-23-15,L02,Mandarins and Mandarin Hybrids,77.58187907399605,15.958101808506745,50.44642371043467,16.937264737402778,2.492155049744448,14.44508977737557,0.32953508996076003,11079,0.9956845532988727,0.9447840018299998,0.8572943270505022,0.9024433865160162,0.8978547436755048,0.8526140741376191,0.9661532963478809,83.8273695540776,71.70265311383399,142.80396572288575,694.2555031259511,132.16447156740213,154.51311100596453
P01A_CRC3781_12A-31-9,L00,Pummelos and Pummelo Hybrids,284.2655816611871,22.203341188111047,150.66375813535677,120.12892632673241,1.9755786337928547,118.153348131452,1.035015463770525,19421,0.9971882677949281,0.9369757772742527,0.8896600155485078,0.9250162912215325,0.9218366053065025,0.866717858458642,0.9786878341842291,204.43110267896265,273.6906811469466,68.3199136754715,874.6881757777576,95.00022132394707,70.95966847907664
P01B_CRC3781_12A-31-9,L00,Pummelos and Pummelo Hybrids,376.62670386066696,22.563374288591806,205.1983657755239,161.3753171278577,3.7350049413882234,157.6403121864695,1.1439056769557758,21428,0.999146520485248,0.9696855410166398,0.9347256492167341,0.9559960694765416,0.954997926541446,0.9270155658401413,0.9934534784373115,245.51049793801957,361.26233479739386,56.894531854351165,949.6806517469394,87.27936353014775,59.31423770490059
P01C_CRC3781_12A-31-9,L00,Pummelos and Pummelo Hybrids,238.53090477877942,24.589130747168802,120.36776955322765,104.17202053375182,2.667592434885802,102.18529981031257,0.8056431745676367,13111,0.9994634360899635,0.9639343804816856,0.9701492432003588,0.9799991510759788,0.9793282645186161,0.9446548745650015,0.9960998971902786,180.87342088281343,228.55267471833125,54.965623897496755,533.2030698771083,72.4871566867446,57.36533171689205
P02A_CRC4026_12A-19-7,L00,Pummelos and Pummelo Hybrids,380.83071875775767,26.996549139933393,216.610584299263,150.21212217316054,7.546109782463034,142.66601184901745,1.8883722047224174,22177,0.99968139036255,0.9768144755741685,0.9627666310200114,0.9750211122513648,0.9746340542831544,0.9524147364375594,0.9976050360720718,248.4234884038582,368.0062618098327,58.23322255184606,821.4753628342706,89.27094673087916,60.26256154157498
P02B_CRC4026_12A-19-7,L00,Pummelos and Pummelo Hybrids,316.02576208360847,27.51290756498138,193.9961885800294,108.35088002031381,3.800611047406697,104.55005101629082,1.0331209826814238,17091,0.9996599156547824,0.9716150537318247,0.9721210203866659,0.9813265660825669,0.9809033986628627,0.95347166423278,0.9975036470783918,215.54360398024744,297.40957112184344,54.08103405025052,621.1993392422669,79.292540740695,57.466207074412274
P02C_CRC4026_12A-19-7,L00,Pummelos and Pummelo Hybrids,252.1216927793886,19.59469104339575,141.49236707143007,99.90631772645408,4.604807460429961,95.27659453544535,0.6926326420417442,12596,0.9991436957236394,0.9620594444628874,0.9399448846268793,0.959551434729233,0.9585292080006004,0.9231455202291723,0.9935727086234422,186.45577977992673,239.09996761625538,49.96000090726721,642.8271806942009,67.55489164705448,52.68089379341117
P03A_CRC3907_12B-41-3,L00,Pummelos and Pummelo Hybrids,493.6601004426993,53.55826191454006,337.99495728990286,140.6955875759671,12.554739973280816,128.14084760268628,1.5738324148513902,25525,0.9978152356299362,0.9613334002967097,0.8959119201057671,0.9293448071778095,0.9269118903175193,0.8934102035323338,0.9829593284149583,293.5630668319345,471.4125430171179,51.70561683455876,476.5838002870374,86.94894856992728,54.1457803320968
P03B_CRC3907_12B-41-3,L00,Pummelos and Pummelo Hybrids,418.47182357786255,49.6873880742574,251.44355389290848,122.17617646461845,6.639674496500734,115.53548814743498,1.3127652828241916,17663,0.9988593445456839,0.9671366025404979,0.9242991074243805,0.9488735827477812,0.947557317222816,0.9176903730591195,0.9912023035041536,259.52572417390917,392.4650031461153,42.20833758646967,355.48256176401924,68.05876394805456,45.00528673488892
P03C_CRC3907_12B-41-3,L00,Pummelos and Pummelo Hybrids,262.6628665005078,37.28122572976915,166.91960231345698,67.03124346027447,2.6864927480324643,64.32214100955747,1.4197888514199282,16908,0.9986643400131937,0.9702941242114091,0.9174937468603385,0.9442103181589201,0.9426853100132112,0.9161617237293852,0.9896388020969369,191.46664316031064,248.6238640234095,64.37148967902287,453.52586104750634,88.30781028444375,68.0063439059414
P04A_CRC3959_12B-48-13,L00,Pummelos and Pummelo Hybrids,812.412272221302,62.66956824100398,470.480566200457,307.9718179900796,24.865918791028996,283.08246165204827,1.5818946483928322,17414,0.9991291224273009,0.9701397843552619,0.9338169712588225,0.9553763986207096,0.9543597977649825,0.926848653336002,0.9933106028029308,408.5625166398112,775.521817348584,21.434929770800416,277.8701128597567,42.62260802390785,22.454558479781234
P04B_CRC3959_12B-48-13,L00,Pummelos and Pummelo Hybrids,647.5189510600004,39.592435811486176,375.306211271259,260.15078862643486,21.157275198031922,238.99335141474705,0.589909783363208,6769,0.9998721556038068,0.9865706709954097,0.9750209217162346,0.9832771718083247,0.9831209019991234,0.9700724191654078,0.9990349395972691,332.8894934816227,571.005981020114,10.45374809327051,170.9670006722911,20.33407521878934,11.854516808925613
