citrus_id,label,kind,001_NN,002_NN,003_NN,004_NN,005_NN,006_NN,007_NN,008_NN,009_NN,010_NN,011_NN,012_NN,013_NN,014_NN,015_NN,016_NN,017_NN,018_NN,019_NN,020_NN,021_NN,022_NN,023_NN,024_NN,025_NN,026_NN,027_NN,028_NN,029_NN,030_NN,031_NN,032_NN,033_NN,034_NN,035_NN,036_NN,037_NN,038_NN,039_NN,040_NN,041_NN,042_NN,043_NN,044_NN,045_NN,046_NN,047_NN,048_NN,049_NN,050_NN,051_NN,052_NN,053_NN,054_NN,055_NN,056_NN,057_NN,058_NN,059_NN,060_NN,061_NN,062_NN,063_NN,064_NN,065_NN,066_NN,067_NN,068_NN,069_NN,070_NN,071_NN,072_NN,073_NN,074_NN,075_NN,076_NN,077_NN,078_NN,079_NN,080_NN,081_NN,082_NN,083_NN,084_NN,085_NN,086_NN,087_NN,088_NN,089_NN,090_NN,091_NN,092_NN,093_NN,094_NN,095_NN,096_NN,097_NN,098_NN,099_NN,100_NN
M07_CRC3363_12B-23-1,L00,Mandarins and Mandarin Hybrids,0.7255719606857951,0.8782202934962396,1.0019355759685822,1.118587288620957,1.2341045589687905,1.3488894191737173,1.454409658394615,1.5525086761763067,1.6443538462291514,1.7294737286491977,1.8105309108293914,1.8871630413906144,1.9602193811179764,2.0299259640311873,2.097598480676652,2.1632955555591655,2.2273141748073444,2.2900160082501837,2.3524922624435827,2.410841414366883,2.4680954717776444,2.524010152994103,2.5797260070460357,2.6342727989044756,2.6866377707859797,2.7386699013066873,2.789982512695103,2.840454476882058,2.889656645509507,2.938443574361663,2.986116272550147,3.032665993314115,3.0789348327634736,3.125025552275694,3.169615099447742,3.2145990050417326,3.258458690766993,3.302019234124602,3.344682725127882,3.3863877538979694,3.42814546207791,3.469158233347751,3.5090402356118138,3.549538011110791,3.5888494547831247,3.627414814318751,3.6652670791530695,3.7041145789285688,3.742475831909617,3.7800517405059684,3.8168033462727036,3.853441506881312,3.890015449022628,3.926198552396541,3.9622898611302744,3.9975172254151428,4.033270285657466,4.068431872131807,4.103669542347848,4.138286204894846,4.1727917019314535,4.2070218454579535,4.240709047159236,4.2737396712807225,4.307126070272795,4.339756180156794,4.371889777738873,4.403860903145771,4.435632737811005,4.46754932156483,4.499139879786428,4.530260257958392,4.561481454459844,4.591727729756009,4.622726658874841,4.653610004021459,4.684145988829001,4.714928007058624,4.745154916940751,4.774625632156166,4.804113408490978,4.833351936786717,4.86299769856881,4.892089651679853,4.921187709167252,4.950067406966619,4.978169979518428,5.006908570326524,5.034810560980149,5.062766903358202,5.090774361026158,5.118735789741352,5.146744041083026,5.174358957761023,5.201296667015921,5.228117814498668,5.255364253822257,5.2825144766606,5.309087254774554,5.335752066331268
M07_CRC3363_12B-23-1,L01,Mandarins and Mandarin Hybrids,0.6797374328312397,0.8211643262220303,0.9388515550995263,1.052098427505182,1.1628662355308874,1.2695138181600423,1.3672714230790468,1.4577036562770884,1.5389110586037826,1.6159421396310243,1.6879711358992764,1.755483367676463,1.8216487959131662,1.8851992496871643,1.9468934599679557,2.00638800074715,2.0649127028291447,2.122345369685956,2.1775336689280715,2.23182894984535,2.28463991434374,2.3357092648469586,2.386423586262585,2.436907753757369,2.4852654623823804,2.5331526203694725,2.579666462781451,2.6253721420465785,2.6703369752113857,2.7140302166239527,2.758047948536939,2.8013192449999873,2.8445586889138554,2.886174363046119,2.9277232302145144,2.967798147129691,3.0072891911342974,3.046833359313411,3.085689244998255,3.123473406803841,3.160945748270386,3.1984703101153915,3.236247691167038,3.2734254973557597,3.3098889871225907,3.3459481491240566,3.3815142525572615,3.416729011696703,3.451454322345877,3.4860842457710306,3.5202842252091537,3.554291675117263,3.5884062565484873,3.621387213358938,3.6543861860114126,3.68725508045405,3.7195299767770074,3.7515241728257473,3.7831493083306262,3.815024846052083,3.846488721848708,3.8776246807764028,3.908260402851264,3.938085829245591,3.9683412068769903,3.9986911899631132,4.028319106406817,4.058274051021221,4.087062837529397,4.115817326508961,4.144576361362059,4.172853856661545,4.20108552205813,4.229333274288253,4.257475544461913,4.2856144840808,4.313312497057904,4.34084343306254,4.3685547757112175,4.395852467730807,4.423090179390139,4.449758102160396,4.476593909150798,4.50322111813209,4.529664772633401,4.556011932414988,4.581852224976984,4.607818814297664,4.633638857413819,4.659761551174415,4.6850992157145,4.7101512340772,4.735845462161664,4.761067405256222,4.786366485509258,4.811147946314385,4.835759714125527,4.8599914259487225,4.884252371030198,4.908629577323876
M07_CRC3363_12B-23-1,L02,Mandarins and Mandarin Hybrids,0.6885297053908027,0.8216592968799395,0.9294610877334387,1.032474280809083,1.1353442570787589,1.2337562017040118,1.3253133796499834,1.411440951217698,1.4913961114101177,1.5651929366444115,1.6359029003017749,1.7028667854578574,1.7664281271032969,1.8270195936474252,1.8867911343660686,1.9447573576941333,2.0009706940094087,2.054462576012148,2.1078345715325284,2.1589023423984433,2.2090939848146527,2.2584471249549942,2.3079806253573003,2.355875377234509,2.402545983704093,2.448894005846298,2.4942790690921726,2.539444903822755,2.58340067085249,2.625915573501388,2.6677836473054986,2.709459195186203,2.749881550990041,2.790594351468997,2.830579082527722,2.869782035461719,2.9078981444931538,2.9458726923252083,2.9838098293047337,3.0208267814011287,3.0575676813652106,3.094385216906017,3.1301049241809658,3.164881003569237,3.2002487656780443,3.2349415828946726,3.2689378172766888,3.3033299010121704,3.3364221675152907,3.370007393923067,3.402587425108752,3.4350028835129116,3.4675387036453875,3.499500435688303,3.5314130813675244,3.563141730168509,3.594301347424275,3.6255683344404654,3.6561937941241758,3.6862936190818343,3.7160924963774664,3.746001580599924,3.77633817163617,3.8056300255269075,3.83464602886187,3.863524517590026,3.892756709486853,3.921065546538288,3.9495328282682873,3.977770080840974,4.005474957873892,4.032773419312265,4.060267299045491,4.087969803245554,4.1150488681631625,4.142194985718405,4.168717118047093,4.194980391737478,4.221672998883332,4.247594707650825,4.273945499581725,4.300125723560148,4.325966216162993,4.351953640136372,4.377314095466479,4.402603611062914,4.428050664528306,4.452700126807821,4.477368269358409,4.5019894066615755,4.526613854599685,4.550858269152364,4.575211382278602,4.599526681534193,4.623794461171659,4.6478793389361135,4.6722420285725415,4.6958485816528315,4.719468498006696,4.743191105222531
M07_CRC3363_12B-23-1,L03,Mandarins and Mandarin Hybrids,0.6972281634645888,0.8625410572484399,1.0092349895151513,1.1457573967225867,1.273588242445863,1.3893110148370806,1.493136719657096,1.5892527328760933,1.6774511341323197,1.762154287628185,1.8405006566312438,1.916173761403552,1.9881712235645432,2.0594118344825443,2.127241093610945,2.194757713981377,2.259159121013127,2.3213934533919582,2.381601421015963,2.4416631531210427,2.499255553258032,2.5565174201111804,2.6114814841387277,2.664448643944348,2.718464645824143,2.7706452697607196,2.82155586710006,2.8711056594286517,2.9209068966756058,2.970043843924072,3.018379464066611,3.0657064751899417,3.113050932297389,3.15896799597585,3.2037543408613725,3.2485439815267827,3.2926736068698705,3.3361390454503685,3.3784733739244523,3.4210729104774154,3.462608464125221,3.5029979503257103,3.543590586310319,3.584128567224201,3.6233102742150267,3.662140771506891,3.700886928198981,3.739739761189819,3.776782842635217,3.8148173110024315,3.8519837800512007,3.889223958241394,3.9259830738291237,3.9618608423355286,3.997705648610763,4.033673760633323,4.0686656961784955,4.103642052054263,4.138402713648689,4.172947203660722,4.206171553001554,4.239910171733409,4.273613567665692,4.307141155973926,4.340223226802302,4.372910614306803,4.40580129324426,4.438007041499268,4.471020091839615,4.503097587544406,4.5351208297300785,4.56649182347615,4.596601416699446,4.6280009555426345,4.658456733460298,4.689719784250221,4.720072459561108,4.75036472494207,4.780469258900329,4.809738372010451,4.838943771689616,4.8686789920451075,4.897823227464075,4.9270639812256585,4.955985970741912,4.9852477347578725,5.014046233372539,5.042490334313131,5.070808520665114,5.09865145537743,5.126890376506081,5.154495412322934,5.182534111011655,5.21026937546611,5.237552984702962,5.264315987199674,5.290866024567499,5.318085547063479,5.345710542884498,5.372274887237677
M08_CRC3991_12A-22-13,L00,Mandarins and Mandarin Hybrids,0.8232704035281149,1.0077493940143467,1.162276442298747,1.3047091026922801,1.439213434258343,1.5625178563412558,1.6771054119665258,1.7833562772843028,1.8816737930376188,1.973864882015141,2.062887255590871,2.1477760454101418,2.22943472197564,2.307555700660117,2.3840854069445743,2.4583619395485483,2.530671649956541,2.600394293111077,2.6677634862859176,2.733693518871381,2.798162356412186,2.8601969463449155,2.922309342431544,2.9826893081849,3.0423396623857486,3.100599150764866,3.157266642161145,3.2134713722764596,3.2684761713938713,3.322811547380994,3.3756273349601402,3.427653806543902,3.479179488518342,3.5296764519470694,3.5794816993161858,3.628793799636721,3.6769949375457394,3.724522384235867,3.771384163608758,3.818922741772187,3.864992718321869,3.9106116058353133,3.955678097263011,4.00026656681315,4.044483941463084,4.087569747300557,4.131207684441104,4.174377584709398,4.216194933920465,4.257980395859572,4.299495974128773,4.340399246432597,4.380706525037177,4.42095360030225,4.460373937684484,4.5001783374235185,4.539637916313958,4.5785343555790785,4.617600020197069,4.655703228081608,4.69375720973839,4.731736498829427,4.76902402112313,4.806115269061958,4.8429014216234,4.879162719226001,4.91539082715444,4.950284566518729,4.985761375772514,5.021476550940621,5.056635478314125,5.091494782254763,5.126079166592732,5.160391865307382,5.194272138734052,5.228184475734399,5.261749906686758,5.295287268229745,5.328389264242962,5.361157684244312,5.394102966738522,5.426651247713226,5.459280087056799,5.491342424604761,5.523201049690708,5.555509119873686,5.5870319227105565,5.618791202658693,5.6503695711543855,5.681508155777292,5.712737982347608,5.743558226953341,5.773879294070123,5.8043818358683605,5.834787662107581,5.865151284595188,5.895585977887977,5.925170334047515,5.954642693710609,5.984348721595518
M08_CRC3991_12A-22-13,L01,Mandarins and Mandarin Hybrids,0.7825448051986129,0.9710225878864421,1.1270367163870203,1.2700680380905052,1.4047254782575915,1.527418336420616,1.6414812235001885,1.746928582211087,1.8466219858264585,1.9388861471666246,2.0267300963332753,2.1117386881765383,2.1929803159716457,2.270826025254918,2.34700326515068,2.4200824023557455,2.4903555734446603,2.5600412637060956,2.6277511374595317,2.6933943381222356,2.7560940202163127,2.817649807715005,2.8792570792044905,2.939736296256006,2.9981528637808483,3.055927769235304,3.112372254984421,3.1673417671283697,3.2219019730512,3.275516027035026,3.3286844888023954,3.3801819504600834,3.4315748259788115,3.482574336469429,3.532205519794629,3.58206320622999,3.6303199600107905,3.67848565079518,3.7252987859672513,3.771903022933763,3.817930120594185,3.8632025855827954,3.9083913235081513,3.9532871349743903,3.9968945961860616,4.039826988226989,4.082589033819715,4.124563710575852,4.166712740116814,4.208035214545405,4.248779993717033,4.289442115729967,4.330244467205888,4.370524322090173,4.410289340440671,4.450160870505637,4.4891512997314775,4.527590312620959,4.566002209658725,4.604260863884229,4.64205366310147,4.678960728667169,4.71681418864154,4.7535468172984165,4.790288939950528,4.826656101627661,4.862577163810475,4.8983651777925,4.933810025902644,4.968642663154688,5.003499135993877,5.037769921706715,5.071803666361371,5.105393180450182,5.139326609697484,5.172870939185361,5.206190071911136,5.239204351347085,5.2725914115949335,5.305214777337894,5.338207569769285,5.371123353013903,5.403464753692634,5.435340667289027,5.46694843282139,5.4983648321588925,5.529535692088785,5.561268196979803,5.59223596844177,5.623565530557823,5.654089512647779,5.684463621033636,5.715057406201804,5.745089854311102,5.775571274392318,5.805776153372045,5.83568652810621,5.865574831599334,5.895332833472989,5.924971716109742
M08_CRC3991_12A-22-13,L02,Mandarins and Mandarin Hybrids,0.7777566743617823,0.9966623535023501,1.1821470166554706,1.3495437327957978,1.5026074250050472,1.640444889367584,1.7652769772639512,1.882360613884207,1.9932341288938007,2.0963885431704505,2.195286885337614,2.288404096109712,2.3792348095307676,2.467642984519864,2.5529991776355816,2.635686745123537,2.714207461685606,2.790259464138501,2.865590649332001,2.939038830303001,3.01050811060701,3.0808867296628586,3.1490567995191032,3.2164509386235958,3.2822116821430813,3.346637589033408,3.4100007715995093,3.4721153795965147,3.532426920869797,3.593253544026157,3.6527776903754523,3.710481146341871,3.7664955028358293,3.8228598272754395,3.8779134768582635,3.9331059932192574,3.9860982044879845,4.039639507815315,4.092494627032544,4.144692506813987,4.19475307689995,4.244692846330841,4.294386308699262,4.34404829027901,4.393258572938732,4.4406826297400075,4.487707582385366,4.535329293220078,4.5826917409548,4.628587748419192,4.673418396298658,4.718270888534067,4.763591202018433,4.8085479047125155,4.852136695015078,4.895736406634067,4.9388112130668675,4.98177684690012,5.024844152939432,5.067336299634507,5.108870746998422,5.150222940032028,5.191744948560528,5.23225061638503,5.273430803302815,5.314181907053301,5.354741405099113,5.394512973093744,5.433521111609043,5.472398908712929,5.5112435016875585,5.550205448638109,5.588810980804885,5.626523397836066,5.663880817405536,5.701382460548568,5.738288863447908,5.775695148450384,5.8126579764923045,5.84890445896624,5.885721009991455,5.92177877926947,5.958154620055249,5.993956029416542,6.02917948901829,6.0643318729718105,6.099456737897856,6.134413377052197,6.169060458179146,6.203826280533768,6.238572527201559,6.272905491726266,6.306722973266183,6.3402499060848205,6.374031324188219,6.4079854011523745,6.4405385708252405,6.473772042262274,6.506506216683298,6.5391699971166695
M09_CRC3816_12B-24-11,L00,Mandarins and Mandarin Hybrids,0.875285808153714,1.0661733044301904,1.2393893454122131,1.4099515535237739,1.572852849062297,1.7209977785258523,1.8564901859944283,1.981013973470643,2.0947079047934776,2.201447325519634,2.304966661355715,2.403073652445065,2.4978234030558375,2.590092313804384,2.6783834195094682,2.763220486179383,2.847099981415806,2.9286358884617676,3.0076956081063977,3.0850699557067447,3.159865306227572,3.2335235800055364,3.304900934558226,3.375673129467351,3.4449029645535987,3.5127467231657388,3.579335406890562,3.644203509480878,3.7080714844196825,3.770231561569847,3.8322668366693895,3.8930329971244184,3.9531078403233457,4.01196964480151,4.069766430178304,4.126918410453061,4.183570251962976,4.239245519277445,4.294751247858094,4.348499197899483,4.402292429984418,4.455465116905284,4.5077093341527545,4.559426093652854,4.61002639594644,4.6608355249803255,4.710877015457157,4.760611265417168,4.81003734658845,4.857672817526317,4.90588682854985,4.953866151335431,5.000580042604542,5.047235176426186,5.094215597703474,5.139840185380298,5.184687242348098,5.229726384733312,5.2741726231121016,5.318583688356332,5.3623850667410595,5.40647815356315,5.4493615737138,5.492277316492172,5.5351750844432965,5.5775381839016,5.619452459419954,5.660628983740847,5.702162219345003,5.743821838046745,5.784278810962653,5.824699078911303,5.864597817766436,5.905322952477442,5.945254371689973,5.984072448813587,6.0233832978831785,6.0618902628013895,6.100608114757093,6.139368908067289,6.177443972472536,6.214985940245051,6.25255889419356,6.290262572682355,6.327604793551425,6.364959864789509,6.402158749737079,6.438661737016264,6.474774183930709,6.511345012072582,6.546937284611648,6.583105474689772,6.618729527831422,6.654010581658111,6.6894390723759125,6.72418744415349,6.758899315026034,6.794015347233991,6.828520602973422,6.862573604153976
M09_CRC3816_12B-24-11,L01,Mandarins and Mandarin Hybrids,0.888828862741446,1.1112324894790357,1.3115774203478885,1.4998887094780333,1.6717152283277683,1.826689193656969,1.967731642994761,2.0976732501392013,2.2189566118133,2.3358732499836545,2.4458047997298262,2.552234117819551,2.652174173231804,2.750516234390291,2.844333638791122,2.9342180569311127,3.0221983387519127,3.1095904568439523,3.194859010180476,3.276711273002374,3.3561096186991004,3.4336754709519126,3.5092464700620463,3.583278168429182,3.6577064391997944,3.7295989076444425,3.799730295378466,3.868875723907848,3.9366870735675645,4.003532848250188,4.0676500501413955,4.132311825629766,4.194885066623238,4.256941103081866,4.3181437113075445,4.3793422995997915,4.439415491149096,4.497682637564831,4.55594968785887,4.61349698186083,4.670709654572351,4.727342617814063,4.783226302942006,4.838208237420405,4.892269618141775,4.946238561806306,4.999031370195263,5.051450434494527,5.10423596283494,5.1562843227473705,5.206929255647141,5.256817339243972,5.307200656919518,5.356102618433926,5.40587612866887,5.454798773788159,5.503461968856918,5.5509586362057455,5.598080799271044,5.6456248788274,5.6913085608306035,5.737627497571393,5.78291275182275,5.828247728211863,5.873189319870918,5.917974059576067,5.962856108197859,6.006686849833977,6.051303088306061,6.094925258240197,6.138531045048367,6.181775987240671,6.225384325326228,6.267861808929468,6.309977470553396,6.35164472954693,6.393113662229278,6.434126534751945,6.47474033240939,6.5154102199423365,6.5556074107571645,6.596135333633955,6.636012025791017,6.676131478645575,6.71552258365818,6.7546968743415565,6.793383685517068,6.832474239791429,6.870973014977017,6.909161228706153,6.947520951721008,6.985408004300965,7.023461210161365,7.061289723018051,7.09838981697973,7.135638449617583,7.172389590722924,7.208768372354703,7.244918204344608,7.281774476524692
M09_CRC3816_12B-24-11,L02,Mandarins and Mandarin Hybrids,0.8669289175068299,1.0576178198998674,1.2252001600122546,1.3867172034106103,1.544814789904277,1.6890081992583696,1.8220099751006564,1.94327905158169,2.0585032638153344,2.1659765749392026,2.2678263706125334,2.3631899576812776,2.455988661757209,2.5450074158899745,2.631903567909084,2.716327777011199,2.7986249986867953,2.878712266236137,2.956191672016217,3.0305677854581408,3.1056089476576147,3.1769902264928334,3.2471911783744116,3.3171390696528045,3.3838413277623633,3.4496795832642606,3.5146695828093497,3.577861305988315,3.640545206604289,3.7025009185510966,3.7622601577873938,3.8212997496892562,3.879859666065447,3.9366060011813593,3.9941007032940354,4.05033821768137,4.105291013231072,4.1601937464500605,4.214410141991721,4.26846563522216,4.321156392947923,4.373594971633933,4.4245893344269875,4.475741062587274,4.525872350068817,4.574975988491777,4.6241085550712615,4.672603072219836,4.720838454984197,4.768572436734412,4.815627028987983,4.86194450110216,4.907963108889749,4.954095740017841,4.999764946653467,5.0455671280067484,5.0902721322649995,5.1354038838971485,5.179200891069418,5.222851900207709,5.265584625296813,5.308063752918883,5.350288051393581,5.392413050811586,5.434196650127741,5.476191789534526,5.517394282456,5.558123208878432,5.598605226099869,5.639243178065299,5.678624721041984,5.718280878136182,5.7574166718124555,5.7966485519920745,5.835487834651716,5.874538755819488,5.913042493158891,5.951408440717261,5.988752630768648,6.027224286953034,6.064849609701441,6.102144850693575,6.1392376932030075,6.175566642551212,6.212034955343509,6.248566382169832,6.284622920854655,6.320836485354899,6.356493692087906,6.3919152949754645,6.427352158124724,6.462312053911469,6.4972540876712195,6.531878440148802,6.5666320975772745,6.600958769309425,6.635438254602255,6.669654633297804,6.703939237056128,6.737304616802273
M10_CRC3558_12B-23-15,L00,Mandarins and Mandarin Hybrids,0.6151694775615201,0.7729255650260931,0.9055443083875457,1.0261304902048498,1.1407787151029136,1.2450178893699664,1.3384754259668836,1.4262810806200832,1.5098528027170819,1.5869160625801046,1.661628017271589,1.7333988845112096,1.8023377290960774,1.8676311894409998,1.9312659975689874,1.9935452286146256,2.052858052772633,2.1110609527424615,2.1682203640365265,2.223134242720659,2.276521059957903,2.3292907469576045,2.380152627297051,2.4302105864839834,2.479880416291448,2.527944491382227,2.5750367041816005,2.6212584914467554,2.666994860590435,2.711797366548548,2.756130860687925,2.799841337848145,2.842960040113626,2.885796019536723,2.927315183904057,2.9683510630761067,3.0084841850544506,3.0484707049673827,3.0882300612054694,3.1266271608057288,3.1652590386799693,3.2033692404161416,3.2402579554678366,3.277255532984867,3.313954926130309,3.35043498944423,3.38657136842049,3.4220109850334355,3.4578388200290178,3.4926464395716548,3.52723800477917,3.5616361109345007,3.595039957888327,3.6292386220013912,3.6621103512267754,3.6944429710210915,3.7273938247862466,3.7601070809716126,3.7923219145493836,3.8236409432892824,3.8554661886702197,3.8861183728942645,3.9173572626003024,3.9478721987787533,3.978141720270065,4.008658641964568,4.038853495789391,4.068609508949763,4.097992985887681,4.127704526758514,4.156450604870224,4.185070497593564,4.213604784650995,4.242255694191613,4.270456570466132,4.2987718430207496,4.3270382475129825,4.354740632389402,4.382367233739775,4.41000369386556,4.437177443094698,4.464274471470903,4.491147671778625,4.518372096804594,4.545708499784643,4.572229239091263,4.598865938442638,4.625322168001325,4.650999769916524,4.676571351686045,4.702739377507374,4.728687107774624,4.75431835114987,4.779896150707086,4.80572363402328,4.830513926273554,4.855307656066525,4.880074555158466,4.9050298635022305,4.929683359182315
M10_CRC3558_12B-23-15,L01,Mandarins and Mandarin Hybrids,0.6520285107137419,0.8008406676398697,0.9206439119898755,1.0322283650690693,1.1386722706855603,1.2385621694553628,1.3312481954221291,1.4171717412307243,1.4994767455933966,1.577622128434971,1.6501262603224314,1.720259916130941,1.7858633169222173,1.8511789846544038,1.912794854286209,1.9735206314102578,2.0321485183234627,2.088647649517625,2.143202013779389,2.1960620309811767,2.2487644183757918,2.3002211126537593,2.3501323357793273,2.3993398295669017,2.4476543454826714,2.4947851337845255,2.5416425912460086,2.587170879363212,2.631983532769312,2.6756202115822973,2.719017150746869,2.7609091272582047,2.803353528042725,2.8443483962284035,2.885308187559248,2.925579077233113,2.9646857191665226,3.003625754288255,3.0424740209414898,3.0807226452278256,3.118642360499613,3.155639124560888,3.1923529592495274,3.2286897211788155,3.2650080500166827,3.3008417223535913,3.336391771096504,3.3707298735697795,3.405391729674217,3.4394297085949623,3.4730323416031252,3.5063353867610316,3.539842393954324,3.572791976329263,3.605957726939134,3.6381256707493996,3.6702884273745986,3.702124203775015,3.7333326928682804,3.7643929122250674,3.79552163449416,3.825835935795258,3.8562353020946962,3.8858603453106646,3.9158105169579267,3.9456495472014006,3.97537577365003,4.004685223026818,4.033277825430322,4.062474630704352,4.091423607183745,4.119817488140284,4.14801572273085,4.175822825579073,4.203289736607673,4.230815291543574,4.258617550552227,4.286344788969669,4.31324726865743,4.339871547865182,4.366731362179527,4.3940484368387756,4.420535336476309,4.446900127944697,4.473007196411213,4.498999443935195,4.5247754533902445,4.550399384900733,4.576646852196937,4.602088931599571,4.627449824093038,4.652669309130966,4.6774147710721,4.701921597246116,4.726836340560978,4.751402200706566,4.77602966215077,4.800579719623774,4.824437624555946,4.848672931655979
M10_CRC3558_12B-23-15,L02,Mandarins and Mandarin Hybrids,0.6475243992158097,0.7977806457481661,0.9223071121685402,1.0381750844673927,1.14646004333132,1.2486384403863424,1.3409911599208832,1.428678683039878,1.510951600152555,1.5863342464427934,1.65909479684364,1.7286534514363936,1.7954028082538855,1.859123259885308,1.92055010459804,1.9797251208962554,2.0388352672134924,2.095401796047322,2.150866144800346,2.2055069689011226,2.258348709652274,2.309899407658756,2.3605661693974844,2.4099474709232407,2.4574239399693685,2.5042025561553873,2.5506679379217996,2.596726311434541,2.6419716426812605,2.686248200370873,2.72994163329455,2.773632959869922,2.815389093880461,2.856960045520778,2.8973337649143565,2.9372623876517476,2.977056009991068,3.01602962213784,3.054609361708013,3.092943117769609,3.1310290930345093,3.168035108034028,3.2045663234975557,3.240214565215183,3.276043786925291,3.3119549874546994,3.347161553985413,3.3823350884167653,3.41681565892673,3.45154204778529,3.4858633209636056,3.5193505412701613,3.552228913805132,3.5855954402373844,3.6182759662834973,3.651326084047901,3.682989836957019,3.714527075545261,3.745821858519225,3.7768057113893283,3.807416553079384,3.8383497818567696,3.8688888333217224,3.8987145229646147,3.928888133066211,3.9577444328280564,3.987004914415891,4.016328343381084,4.0454491369670995,4.074904965025679,4.103575104680042,4.132110530457206,4.160497424990117,4.188345171625439,4.216122949417689,4.244204963329089,4.271816702132,4.299029365553259,4.326073492780394,4.352634377335622,4.379534040679707,4.406206330043341,4.432773046528595,4.459275766312154,4.485734875445629,4.511756611747178,4.538006044438923,4.563698858096069,4.58936937517088,4.615230064424968,4.640570098847149,4.665912186810065,4.691136279517351,4.7158238424468255,4.740527042694453,4.765150922154212,4.789981564818797,4.814229059969961,4.83873893035161,4.863143374090223
P01A_CRC3781_12A-31-9,L00,Pummelos and Pummelo Hybrids,0.637638663642489,0.781094677277346,0.8982501660097365,1.0042302442215403,1.1077215716856839,1.2078113388552927,1.303062791805436,1.3928773139741466,1.4769267591461699,1.5559008059590842,1.6303596584763982,1.7009665395003728,1.7686473631536819,1.832848991685732,1.895112836009487,1.9552277355220775,2.014221408097454,2.0712691777471823,2.1261449429871755,2.1798079620977906,2.2323775987679175,2.283436312422778,2.3337503052623716,2.3830008826736355,2.4312647167255403,2.4782345685810094,2.5249436401377947,2.5704539279999548,2.615106073432007,2.6586995064516885,2.702040109268905,2.7447320822598273,2.786980703639499,2.8283939739239936,2.86936699259508,2.909734426564404,2.9494536419667896,2.9883868174911044,3.0269043461423983,3.064917182380806,3.1027397879676166,3.1398826221885057,3.1764035567750777,3.2128768203805813,3.2484962387859544,3.28384337194292,3.319273412278657,3.353948506219301,3.388073881213907,3.4223306001825575,3.456126625364622,3.489646753282565,3.5228787515584297,3.555852721224054,3.588841901973113,3.6212982878949003,3.653293192029926,3.6847815899600658,3.716017017049466,3.7470782939904863,3.778168182099588,3.8085806049690185,3.8383675466618543,3.868545249958207,3.8986652347428032,3.928491244315537,3.9578787767874593,3.9869988398407585,4.01586391795343,4.044933749498398,4.073661137660067,4.102089072072738,4.130185012502865,4.157979242397109,4.185912489985939,4.21389240343205,4.2414232232152935,4.269200222711101,4.296445430588664,4.323503913251374,4.350537772991323,4.376972393241945,4.403361564666188,4.4299355788766395,4.456064071328951,4.482224750828441,4.508054593397745,4.533808512008403,4.559523711090739,4.584836815218004,4.6101603514136364,4.635023042961414,4.659958897713572,4.684865446119764,4.7096115803400025,4.734195733773388,4.758573078639618,4.7832729688265365,4.807328915628837,4.831628026571828
P01B_CRC3781_12A-31-9,L00,Pummelos and Pummelo Hybrids,0.6559913236925338,0.8030356163138197,0.928836294024193,1.0459603137102245,1.1587237545511564,1.2671119897771483,1.368924725846638,1.4645601660237972,1.553067484988325,1.6360555411358204,1.714252752754995,1.7885614638176253,1.8585074191976396,1.926728085221587,1.9914349081299092,2.0546926889672394,2.1168140080651816,2.1768334804142766,2.2354837394400175,2.2925721108845645,2.3480557189860485,2.4032842595649755,2.456385287962502,2.5089426208404375,2.560083984012705,2.6108017779509414,2.660012722825682,2.7082909183330286,2.7557495941209527,2.8023358600024952,2.848272042144775,2.8938246438744524,2.9383339761202225,2.982132814530921,3.0254496199585486,3.0683580122557172,3.1107840724499183,3.152475615112786,3.193698531391135,3.2340776817707915,3.2739331766901434,3.3135244037488403,3.3524496427829895,3.390632000133032,3.4286214835095965,3.4664101802522396,3.5036991891811304,3.5406830100105933,3.577127027866301,3.6132967469109514,3.649145112308001,3.684682036632102,3.719484019206163,3.7540295810377176,3.78889372837025,3.823149050561969,3.856915993001495,3.8902439208538344,3.923895506217123,3.9568642716963964,3.989797268004896,4.021879861036745,4.054158921964274,4.086127936647128,4.117594978351774,4.149545190599272,4.180787004586389,4.211656853441967,4.242560262441616,4.27326219288514,4.303597753724022,4.33348975651737,4.363278774511227,4.392911992661132,4.422402417061815,4.451693234713661,4.481149664885486,4.510172489071057,4.538695286594836,4.567465653271555,4.595855103676808,4.623890930744588,4.6519404401610895,4.679827689757372,4.707650434751238,4.735393291764201,4.762851446690974,4.7900920780680485,4.817224397342664,4.8444474842576115,4.871372681389692,4.898083326252409,4.9246770356725795,4.951077864406529,4.977579088222579,5.00343038966579,5.02922291489275,5.055334265123973,5.080930649801183,5.106353478479589
